Date,IWM,SPY
2021-06-02,215.1221923828125,393.6532287597656
2021-06-03,213.32266235351562,392.1922302246094
2021-06-04,214.2459716796875,395.77911376953125
2021-06-07,217.11952209472656,395.395263671875
2021-06-08,219.41844177246094,395.47943115234375
2021-06-09,217.9580535888672,394.889404296875
2021-06-10,216.3417205810547,396.7250061035156
2021-06-11,218.62515258789062,397.3805847167969
2021-06-14,217.98350524902344,398.2703552246094
2021-06-15,217.36077880859375,397.53985595703125
2021-06-16,216.89842224121094,395.32025146484375
2021-06-17,214.4640350341797,395.1891174316406
2021-06-18,209.59521484375,389.85791015625
2021-06-21,214.0771484375,395.43902587890625
2021-06-22,215.04905700683594,397.55316162109375
2021-06-23,215.75672912597656,397.07391357421875
2021-06-24,218.80442810058594,399.4229736328125
2021-06-25,219.1724395751953,400.8416442871094
2021-06-28,217.436279296875,401.6497802734375
2021-06-29,216.39833068847656,401.8658752441406
2021-06-30,216.42662048339844,402.2041320800781
2021-07-01,218.3326416015625,404.4309997558594
2021-07-02,216.2567901611328,407.522216796875
2021-07-06,213.11471557617188,406.7800598144531
2021-07-07,211.1332244873047,408.21759033203125
2021-07-08,209.189453125,404.8914489746094
2021-07-09,213.60536193847656,409.213623046875
2021-07-12,213.78463745117188,410.6792907714844
2021-07-13,209.75559997558594,409.2793884277344
2021-07-14,206.5191650390625,409.8901062011719
2021-07-15,205.34912109375,408.49005126953125
2021-07-16,202.82037353515625,405.2860107421875
2021-07-19,199.7820587158203,399.3008117675781
2021-07-20,205.98135375976562,405.02301025390625
2021-07-21,209.5291290283203,408.30218505859375
2021-07-22,206.19833374023438,409.1571960449219
2021-07-23,207.16079711914062,413.3665771484375
2021-07-26,207.7646484375,414.3813171386719
2021-07-27,205.33970642089844,412.49273681640625
2021-07-28,208.35911560058594,412.32366943359375
2021-07-29,209.9632110595703,414.03375244140625
2021-07-30,208.57615661621094,412.0229797363281
2021-08-02,207.53822326660156,411.1585388183594
2021-08-03,208.39686584472656,414.5035095214844
2021-08-04,205.80203247070312,412.464599609375
2021-08-05,209.50083923339844,415.07659912109375
2021-08-06,210.7841033935547,415.762451171875
2021-08-09,209.62353515625,415.42431640625
2021-08-10,210.03871154785156,415.9410705566406
2021-08-11,211.0671844482422,416.97467041015625
2021-08-12,210.5670928955078,418.22430419921875
2021-08-13,208.65162658691406,418.9853820800781
2021-08-16,206.70791625976562,419.9719543457031
2021-08-17,204.18856811523438,417.218994140625
2021-08-18,202.4051971435547,412.6524658203125
2021-08-19,199.98023986816406,413.29144287109375
2021-08-20,203.3582000732422,416.58001708984375
2021-08-23,207.22679138183594,420.2445068359375
2021-08-24,209.26495361328125,420.9115295410156
2021-08-25,210.00094604492188,421.7947082519531
2021-08-26,207.7740936279297,419.3048095703125
2021-08-27,213.63369750976562,423.0538330078125
2021-08-30,212.7561492919922,424.9141845703125
2021-08-31,213.17129516601562,424.2847595214844
2021-09-01,214.60557556152344,424.51025390625
2021-09-02,216.0963897705078,425.8161926269531
2021-09-03,215.0962371826172,425.712890625
2021-09-07,213.6147918701172,424.1907653808594
2021-09-08,211.2841796875,423.6740417480469
2021-09-09,211.1803741455078,421.8606262207031
2021-09-10,209.11399841308594,418.53436279296875
2021-09-13,210.3029022216797,419.60552978515625
2021-09-14,207.62310791015625,417.341064453125
2021-09-15,209.50083923339844,420.8270263671875
2021-09-16,209.65182495117188,420.1598815917969
2021-09-17,209.9254150390625,416.0671081542969
2021-09-20,204.9339599609375,409.1295471191406
2021-09-21,205.245361328125,408.7430114746094
2021-09-22,208.4346160888672,412.7302551269531
2021-09-23,212.12396240234375,417.7448425292969
2021-09-24,211.1008758544922,418.4330139160156
2021-09-27,214.30926513671875,417.2359313964844
2021-09-28,209.43519592285156,408.8279113769531
2021-09-29,208.9903564453125,409.5159912109375
2021-09-30,207.03126525878906,404.5107727050781
2021-10-01,210.37213134765625,409.31793212890625
2021-10-04,208.4603271484375,404.0394287109375
2021-10-05,209.17965698242188,408.24346923828125
2021-10-06,208.09121704101562,409.9400939941406
2021-10-07,211.2996063232422,413.484375
2021-10-08,209.7096405029297,412.7302551269531
2021-10-11,208.50765991210938,409.7422180175781
2021-10-12,209.65283203125,408.73358154296875
2021-10-13,210.64659118652344,410.2040710449219
2021-10-14,213.76980590820312,417.1039733886719
2021-10-15,213.0978546142578,420.2804870605469
2021-10-18,212.9748077392578,421.52471923828125
2021-10-19,213.76980590820312,424.77679443359375
2021-10-20,215.18943786621094,426.4451904296875
2021-10-21,215.7383575439453,427.5575256347656
2021-10-22,215.227294921875,427.11444091796875
2021-10-25,217.27159118652344,429.4049987792969
2021-10-26,215.63427734375,429.79144287109375
2021-10-27,211.66871643066406,427.8873596191406
2021-10-28,215.88980102539062,432.0159912109375
2021-10-29,215.83303833007812,432.89263916015625
2021-11-01,221.42642211914062,433.6373291015625
2021-11-02,221.8901824951172,435.39056396484375
2021-11-03,225.85569763183594,438.0486755371094
2021-11-04,225.77053833007812,440.1130065917969
2021-11-05,228.8558807373047,441.64007568359375
2021-11-08,229.56570434570312,442.0170593261719
2021-11-09,228.2312469482422,440.55609130859375
2021-11-10,224.63487243652344,437.0118408203125
2021-11-11,226.44248962402344,437.1532287597656
2021-11-12,226.66961669921875,440.45233154296875
2021-11-15,225.77053833007812,440.6031188964844
2021-11-16,226.1869659423828,442.3470153808594
2021-11-17,223.22462463378906,441.27239990234375
2021-11-18,222.2781982421875,442.77117919921875
2021-11-19,220.25283813476562,441.9793395996094
2021-11-22,219.31588745117188,440.7351989746094
2021-11-23,218.93728637695312,441.319580078125
2021-11-24,219.17393493652344,442.49774169921875
2021-11-26,210.91159057617188,432.6286926269531
2021-11-29,210.7790985107422,437.93560791015625
2021-11-30,206.4822998046875,429.4144592285156
2021-12-01,201.83538818359375,424.644775390625
2021-12-02,207.4666290283203,431.1488342285156
2021-12-03,203.20765686035156,427.397216796875
2021-12-06,207.28675842285156,432.45904541015625
2021-12-07,212.09463500976562,441.4044189453125
2021-12-08,213.54270935058594,442.5732116699219
